training
"My fiance was going to starbucks everyday and spending $4 on a chai coffee or whatever it is. She decided to try this product and she likes it better. And, its a lot less expensive. One container lasts her about a week and its a fraction of the price and buying coffee somewhere.<br /><br />We continue to buy this all the time. TL;DR Great taste and good price"
"My male cat is one of those take it or leave it kinds of cats.  He doesn't overeat or snack if he's not hungry.  The previous treats we used, he liked them but again he could take it or leave it.  These however, he goes nuts over them.  We highly recommend them.  :) TL;DR My male cat goes nuts over these!"
"This is my all time favorite. It is often overlooked because of it's plain packaging and the fact that it does not have a funny name but it is truly one of the greatest hot sauces. It is not hot like ""Dave's"" or ""After Death"" or the other concentrates but it is about as close as you can get and still have really good flavor. It is the hottest sauce that you can find that actually tastes good.  If you are an experienced pepper lover that is tired of novelty sauces that taste like cardboard this is a must try. It is really really hot and really really good! TL;DR Don't let the plain package fool you!"
"While I am really picky when it comes to foods and their quality (not easy for a German in Amerika!), I am really happy to have found this brand on amazon a while ago. Now THIS variety must be new, because we saw it in May for the first time in a local store (for 3.99 a pack, imagine!!!) and shortly after it also appeared available here.<br /><br />It is mildly spicy, very well for european taste (we don't like things toooo hot!), and I love the little Tofu dices (they call it different). The cashews are few, and yes, they are soft, not crunshy. That comes from the simmering, I guess.<br /><br />We eat a pack a person, actually, over Jasmin (or Basmati) rice or Naan, when we find it locally. (I wished I could make Naan myself).<br /><br />A tip for variety: I am preparing different varieties of KOI for each person, and then the plates are exchanged to share. Usually it is just Hubby and me, so I make 2 different packs and we swap the plates after having eaten an half each.<br /><br />We are living on one small income in a low-income state, so we have to watch the money quite much. So I was enthused when I was able to stock up for half the price in June!!! Well, compared to local supermarket stores it was even better ( = less!) than half, as amazon's prices were already lower.<br /><br />I have stocked up really big, my pantry is now filled up with all KOI products for probably 2 or 3 years. Inflation, you can come now, we are ready! Ha! TL;DR The only kind of packaged food I will have!"
"Nothing like the original Bonomo's Turkish Taffy.  Flavor was not the same, the Taffy stuck to the wrapper and I had to peel it off, the Taffy was suppossed to be hard so you could crack it, the new Taffy is very soft. TL;DR Bonomo's NEW Turkish Taffy"
I agree with the other 5* comments..<br /><br />It tastes great in salads as a crouton replacement.  You can also make a powder in coffee grinder..Add it to your favorite cookies for your kids. TL;DR Great Product / Price
"My kids aged 4 and 2 love it, my husband who is the pickiest loves it too(took 2 boxes to keep at work). I dont like cheesy crackers but I eat this by the handful. I think we will use up the 12 pack fairly quickly. We are going at the rate of one box a day. It has been a good mid morning snack or on the go-snack for my kids. I am happy to have come across this brand and the snack.It certainly is guilt-free(whole wheat, no added sugar, real cheese) TL;DR Healthy, tasty, one box treat for kids and adults"
A light squeeze is all you will need of this Mango/Peach - a heavy one results in a drink that will need watering down. The flavor was good for such a non-standard combination. TL;DR Making water interesting
"These are by far the best espresso pods available, I have tried them all. Lavazza has long been known to produce some of the best coffee in Italy. If you like the over roasted, bitter, breath stinking crap they serve at Starbucks, you will not like good espresso like Lavazza. If you appreciate real espresso that creates a strong crema and a smooth taste, these are for you. Those that have been to Italy know what I mean. TL;DR Starbucks??? Really???"
"We have been buying the Earth's Best brand cereal for my son from the very beginning. Though now we use it only to mix in with the runnier jarred foods. 12 boxes will last a LONG time. I think we have gone through not quite 2 boxes in the past 3 months. We also use plain oatmeal, a flavored oatmeak, and a mixed-grain for variety. Your baby might vary but depending on when you switch to finger foods, a 12-pack like this could go to waste. TL;DR Great Cereal"
"Very crisp and tough, does not melt, but  breaks down into pretty large particles in your mouth.  I enjoy it as a cereal, but neither of my 11 mo old twins<br />really enjoy the tough texture.  They like the melt in your mouth and less sugary taste of the happy baby <a href=""http://www.amazon.com/gp/product/B001NXHY8Y"">HAPPYBABY Organic Puffs, Banana Puffs, 2.1-Ounce Packages (Pack of 6)</a> or <a href=""http://www.amazon.com/gp/product/B001NXM3I0"">HAPPYBABY Organic Puffs, Greens Puffs, 2.1-Ounce Packages (Pack of 6)</a> which is almost salty.<br />They also love saltine or ritz crackers Annies brand and those saltines are just as hard to chew and great for teething on. TL;DR Not too great"
